Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
2 	 80 	 0.000000041875000 	 0.000000012562814 	 0.654856436125221 	 1.943 	 84170.8543 	 23880597.0149253719 	 0.000000000351000
5 	 80 	 0.000000033000000 	 0.000000008793970 	 1.145998763219132 	 12.713 	 95652.1739 	 30303030.3030303046 	 0.000000000401000
8 	 80 	 0.000000032625000 	 0.000000008793970 	 1.833598021150612 	 11.126 	 151744.1860 	 30651340.9961685836 	 0.000000000395000
10 	 80 	 0.000000025375000 	 0.000000006281407 	 1.637141090313041 	 9.465 	 107978.7234 	 39408866.9950738922 	 0.000000000376000
15 	 80 	 0.000000015250000 	 0.000000003768844 	 1.473426981281744 	 11.249 	 24206.3492 	 65573770.4918032810 	 0.000000000328000
25 	 80 	 0.000000013125000 	 0.000000003266332 	 2.128283417406953 	 13.924 	 22727.2727 	 76190476.1904761940 	 0.000000000394000
50 	 80 	 0.000000004337500 	 0.000000001018249 	 1.326945936358994 	 15.584 	  8762.6263 	 230547550.4322766662 	 0.000000000402000
75 	 80 	 0.000000002925000 	 0.000000000667813 	 1.305404606223288 	 17.544 	  4301.4706 	 341880341.8803418279 	 0.000000000380000
100 	 80 	 0.000000001962500 	 0.000000000434409 	 1.132212311932274 	 17.840 	  2793.5943 	 509554140.1273885369 	 0.000000000410000
2 	 20 	 0.000000056500000 	 0.000000020100503 	 1.047770297800353 	 4.753 	 71518.9873 	 17699115.0442477874 	 0.000000000285000
5 	 20 	 0.000000018250000 	 0.000000004522613 	 0.589370792512697 	 14.749 	  8111.1111 	 54794520.5479452014 	 0.000000000352000
8 	 20 	 0.000000084500000 	 0.000000004522613 	 0.942993268020314 	 40.719 	  6236.1624 	 11834319.5266272202 	 0.000000000472000
10 	 20 	 0.000000018500000 	 0.000000004178789 	 1.089129651660879 	 17.996 	 10335.1955 	 54054054.0540540516 	 0.000000000402000
15 	 20 	 0.000000019700000 	 0.000000005051574 	 1.974909146840786 	 15.412 	 10563.0027 	 50761421.3197969571 	 0.000000000393000
25 	 20 	 0.000000008850000 	 0.000000002122454 	 1.382953394711799 	 16.470 	  5014.1643 	 112994350.2824858725 	 0.000000000386000
50 	 20 	 0.000000006850000 	 0.000000001666226 	 2.171366077678355 	 20.358 	  3044.4444 	 145985401.4598540068 	 0.000000000349000
75 	 20 	 0.000000002320000 	 0.000000000539540 	 1.054663523443763 	 19.375 	  1833.9921 	 431034482.7586206794 	 0.000000000396000
100 	 20 	 0.000000001525000 	 0.000000000325311 	 0.847866754141066 	 24.367 	   599.2141 	 655737704.9180327654 	 0.000000000423000
2 	 5 	 0.000000027600000 	 0.000000007088072 	 0.369476894487488 	 1.857 	 31363.6364 	 36231884.0579710156 	 0.000000000293000
5 	 5 	 0.000000042200000 	 0.000000012060302 	 1.571655446700526 	 16.550 	 527500.0000 	 23696682.4644549750 	 0.000000000397000
8 	 5 	 0.000000047800000 	 0.000000010579212 	 2.205832205895463 	 18.886 	  7966.6667 	 20920502.0920502096 	 0.000000000447000
10 	 5 	 0.000000011680000 	 0.000000002211055 	 0.576273663790191 	 30.570 	   886.1912 	 85616438.3561643809 	 0.000000000463000
15 	 5 	 0.000000028600000 	 0.000000005511769 	 2.154822336134131 	 26.811 	  1545.9459 	 34965034.9650349617 	 0.000000000445000
25 	 5 	 0.000000021800000 	 0.000000004422111 	 2.881368318950955 	 28.418 	  1669.2190 	 45871559.6330275238 	 0.000000000542000
50 	 5 	 0.000000002300000 	 0.000000000576567 	 0.751361595133138 	 20.078 	   529.9539 	 434782608.6956521869 	 0.000000000609000
75 	 5 	 0.000000005520000 	 0.000000000984925 	 1.925277922208141 	 33.486 	   460.7679 	 181159420.2898550630 	 0.000000000440000
100 	 5 	 0.000000002220000 	 0.000000000341709 	 0.890604753130295 	 35.513 	   158.1197 	 450450450.4504504800 	 0.000000000452000
