Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
25 	 80 	 0.000000001133750 	 0.000000000223486 	 0.145619391717317 	 25.169 	  2870.2532 	 882028665.9316427708 	 0.000000000595000
50 	 80 	 0.000000000552500 	 0.000000000119347 	 0.155528403579738 	 25.269 	  1449.1803 	 1809954751.1312217712 	 0.000000000642000
75 	 80 	 0.000000000927500 	 0.000000000175879 	 0.343799628965740 	 28.909 	   909.3137 	 1078167115.9029648304 	 0.000000000562000
100 	 80 	 0.000000000493750 	 0.000000000082981 	 0.216274954562406 	 27.874 	   801.2170 	 2025316455.6962025166 	 0.000000000605000
2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 20 	 0.000000017350000 	 0.000000003411796 	 0.444613054000802 	 14.486 	 1735000.0000 	 57636887.6080691665 	 0.000000000405000
8 	 20 	 0.000000006500000 	 0.000000001330336 	 0.277383399891353 	 22.571 	 24528.3019 	 153846153.8461538553 	 0.000000000408000
10 	 20 	 0.000000000429500 	 0.000000000066781 	 0.017405394749644 	 23.263 	  1034.9398 	 2328288707.7997674942 	 0.000000000568000
15 	 20 	 0.000000005400000 	 0.000000001055276 	 0.412559554758887 	 23.159 	  6708.0745 	 185185185.1851851940 	 0.000000000740000
25 	 20 	 0.000000004300000 	 0.000000000769638 	 0.501482165559046 	 26.717 	  3060.4982 	 232558139.5348837376 	 0.000000000651000
50 	 20 	 0.000000006300000 	 0.000000001364718 	 1.778452216003220 	 24.317 	  3806.6465 	 158730158.7301587462 	 0.000000000454000
75 	 20 	 0.000000003485000 	 0.000000000703518 	 1.375198515862958 	 29.286 	  1157.8073 	 286944045.9110473394 	 0.000000000650000
100 	 20 	 0.000000001975000 	 0.000000000354404 	 0.923692236218730 	 35.733 	   349.5575 	 506329113.9240506291 	 0.000000001220000
2 	 5 	 0.000000135600000 	 0.000000018672309 	 0.973323460851368 	 2.863 	 6780000.0000 	 7374631.2684365781 	 0.000000073700000
5 	 5 	 0.000000099400000 	 0.000000012742661 	 1.660578057500669 	 10.017 	 115581.3953 	 10060362.1730382293 	 0.000000065200000
8 	 5 	 0.000000008940000 	 0.000000000769638 	 0.160474292978894 	 13.920 	  1022.8833 	 111856823.2662192285 	 0.000000228000000
10 	 5 	 0.000000024800000 	 0.000000002459085 	 0.640918333874210 	 12.227 	  5367.9654 	 40322580.6451612860 	 0.000000183000000
15 	 5 	 0.000000017440000 	 0.000000001640148 	 0.641214742576877 	 11.600 	  4589.4737 	 57339449.5412844047 	 0.000000198000000
25 	 5 	 0.000000021200000 	 0.000000002011426 	 1.310608991584069 	 9.677 	  7910.4478 	 47169811.3207547218 	 0.000000199000000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
