Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
8 	 20 	 0.000000002115000 	 0.000000000245000 	 0.051084040869255 	 28.688 	 42300.0000 	 472813238.7706855536 	 0.000000000072800
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 20 	 0.000000003020000 	 0.000000000393000 	 0.256071786500222 	 27.223 	 38967.7419 	 331125827.8145695329 	 0.000000000196000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000098500 	 0.000000000011500 	 0.029972779081451 	 31.299 	  9850.0000 	 10152284263.9593906403 	 0.000000000291000
2 	 5 	 0.000000011600000 	 0.000000001470667 	 0.076660812352094 	 12.872 	 1160000.0000 	 86206896.5517241359 	 0.000000000064400
5 	 5 	 0.000000026600000 	 0.000000004400000 	 0.573392295471236 	 22.791 	 665000.0000 	 37593984.9624060094 	 0.000000000060800
8 	 5 	 0.000000007420000 	 0.000000000822667 	 0.171531173966425 	 29.795 	 61833.3333 	 134770889.4878706038 	 0.000000000004900
10 	 5 	 0.000000011920000 	 0.000000001534667 	 0.399984564901450 	 26.077 	 51826.0870 	 83892617.4496644437 	 -0.000000000002350
15 	 5 	 0.000000011000000 	 0.000000001594667 	 0.623433804894180 	 25.916 	 30555.5556 	 90909090.9090909064 	 0.000000000090000
25 	 5 	 0.000000011640000 	 0.000000001320000 	 0.860088443206852 	 30.042 	 44769.2308 	 85910652.9209621996 	 0.000000000026600
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
